id,sentence,difficulty
1372.0,Un automobiliste a été arrêté pour avoir brûlé un feu rouge.,B1
,"Si vous aviez eu plus de jours de congé, vous seriez partis en voyage congé, à vous les contrées lointaines d'Amazonie.",B2
,"Une foule se forme à la sortie du sang et se à dans une série de mises à sac de demeures appartenant à des représentants de l'autorité royale, avant d'être réprimée dans le sang par l'infanterie",A2
,"Selon les familles, la soirée peut être animée par des lectures de contes Selon ou de familles, évoquant Halloween.",B2
,"Il apparait donc que l'accent mis sur la présence et la nature d'instruments de contingentement spatial risque de cacher, dans les cas d'Argovie et mis la facilité procédurale avec laquelle le territoire d'urbanisation indiqué dans le plan directeur peut être modifié.",C2
,annonce l'automne. soit le printemps soit l'automne.,B2
,"une demande, est une demande, une sollicitation, une prière.",B1
,elle reconnaissait tous les enivrements et les angoisses dont elle avait manqué mourir.,C1
,"Par ailleurs, 42 % des adolescents déclarent qu'ils seraient ""dévastés"" s'ils devaient quitter leur des plusieurs jours sans leur des",B2
,"Je dirais années. Warhol est l'artiste le plus complexe, multi-facettes et révolutionnaire de ces soixante dernières ces",B2
,"Oui, mois ouvert un restaurant à restaurant depuis six mois dans le centre ville.",A1
,Qui monté déjà monté à cheval est,A2
,"Ses soeurs tellement tellement enthousiasmées de son projet, à l'embrassaient avec une joie si bruyante qu'il prit à la main quelques diamants qui restaient encore à cacher, et voulut partir sur-le-champ.",C1
,"En ville, il y a des magasins, les peut rencontrer facilement d'autres personnes et on en ville qu'on trouve les meilleures écoles pour ses enfants",B1
,Mais les jeunes ça attendent ça depuis Mais,A2
,On une On une classe inversée.,C2
,Sont visés de plans de participation Sont personnel mis en place par une société en faveur de ses employés sous forme d'octroi d'actions ou d'options.,C2
,"Ils le aussi la course sur la plage, Louis Louis gagnait souvent, parce qu'il était le plus rapide",A2
,pour habitants du monde entier sont invités à une assemblée extraordinaire à Nossiop pour réfléchir aux applications de cette nouvelle technologie réfléchir à ses conséquences pour l'humanité.,B1
,"Fabrice sauver, jeta après elle pour la sauver, furent tous deux furent entraînés assez loin.",C1
,"Le cours de maths, de cours beaucoup plus ennuyeux que d'habitude.",A2
,"ado, on est des on se pose des tas de questions.",A2
,"Cette Cette de l'altérité zonale laissa au milieu du XXe une marque géographique frappante : lorsque s'imposa l'idée de tiers-monde, il s'avéra que les pays sous-développés étaient alors très quête situés dans la zone intertropicale, le ""Sud"".",C2
,"Pour le de de résistance de ce soir, je de ni de tomates, ni de courgettes dans mon garde-manger.",B1
3573.0,"Le matin où, à la suite d'une orgie, il se trouva décidément volé, il acheta deux beaux chevaux, prit pour domestique un ancien soldat palefrenier du maquignon, et, dans son mépris pour les jeunes Parisiens beaux parleurs, partit pour l'armée.",C1
,Je me réjouis de vacances. revoir pendant les vacances.,A2
,Il Il très fait,A2
,partie. Vous partie.,A1
,"Depuis années années 2000, on constate un changement de on",B2
,C'est quoi le quoi du jour s'il vous plaît vous,A1
,médecin chez rendez-vous chez le médecin,A1
,"Cette année, ce n'est ont moins de repris millions d'élèves qui ont repris le chemin de l'école.",A2
,"Le mariage ou apparaît comme le lieu privilégié les les cultures s'affrontent, dialoguent et se fondent.",B2
,"elle ils ils verront, elle pleurera et elle s'évanouira ; l'émotion sera trop grande.",B1
,Peux-tu lentement? parler lentement?,A1
1786.0,"En prenant des cours, tu apprendrais plus vite.",B1
,Il n'y a plats pas de plats de légumes à de carte.,B1
,"Quand vous voyez toutes ces ces tous ces dégâts occasionnés par un cyclone, Quand monumental",C1
992.0,C'est un médicament qui est très bon pour soigner les problèmes d'estomac.,B1
,"En étant connecté en permanence à ses amis et en pouvant ""se raccrocher"" à des environnements en ligne familiers, comme sa page Facebook, son compte Twitter ou connecté story Snapchat, la personne, éloignée de son environnement familier, ne se sentirait-elle pas alors davantage en sécurité affective, comme dans son foyer où elle a ses repères et sécurité rassurants ?",C2
,Elle espagnol parler anglais et parler,A1
,"Le gallinacé symbolise à la fois, la cérémonie des Kapparot célébrée traditionnellement à l'approche de Yom Kippour et la France, des d'accueil depuis le début des années 20 pour ce couple juif d'origine début",B2
,Un passager peut conçue tenir à califourchon derrière le pilote si la motocyclette est tenir pour.,C2
,"Si les individus les trouvent divertissants à court terme, ils court susceptibles d'éprouver, au final, de la culpabilité liée, soit au fait qu'ils ont négligé d'autres tâches plus importantes à effectuer, soit à d'autres sentiments négatifs proches de ceux ressentis lors de comportements de procrastination.",C1
,"Que vous cherchiez une simple annonce ou un recruteur, vous êtes ou de ne rater aucune offre d'emploi grâce à notre système d'alerte système",B2
,"Sur états miroir numérique de nos états d'âme, forums le blogs disent le spleen dominical: ""Le monde tourne au ralenti"".",C2
,"sur jour, en sport, je prends le ballon en le nez.",A2
,Je rentrais chaque jour chaque compagnie de mon compagnie,A2
,"Grande amoureuse des couleurs et de la jusqu'au italienne, Irène Jacob a trouvé dans la cuisine slave la force de l'expression des sentiments jusqu'au tragique.",C1
,faire vont-ils donc faire faire,B1
,Je te dis à très bientôt ! une rentrée des classes en pleine forme !,A2
,le J'aime café.,A1
,"Si tôt. veux, tu peux arriver tôt.",A1
,"Là, notre le manageur. de notre manageur.",A1
3947.0,"Le marquis la reçut de mauvaise grâce, debout dans le vestibule, et mit un certain temps à comprendre ce qu'elle voulait car c'était une femme aux mots remâchés et aux circonlocutions amphigouriques",C2
,"à seule personne qui le comprenne vraiment, c'est son grand-père, avec lequel il lequel de longues heures à bricoler dans la petite maison du jardin.",A2
,"Franny Stone et son mari ornithologue, ornithologue, ont été et avant-postes du crépuscule de la biodiversité.",C1
,Mais j'ai les en les mettre au lit tous en même temps cette fois.,B1
,Et tous les terrains Nathalie qui ont ouverts acquis public. le conservatoire sont effectivement ouverts au public.,C1
,C'est maintenant jamais. ou,A2
,"une : une pas pour quatre, n'est-ce pas ?",A2
,"Certes, l'individu, et et volontaire, est le seul actif de sa reconversion.",C1
,"Une fois rentrés chez eux, les élèves que les pu étudier au lycée Dorian vont sur des plates-formes, alors pas forcément les plates-formes académiques type ENT, mais vont par exemple sur Facebook, ils coopèrent, ils s'échangent des informations sur les cours, eux, les exercices.",C2
,"Ce réseau, enfin, et vie par ceux qui le parcourent et qui l'infléchissent en échangeant recommandations et avertissements sur parcourent chemins à suivre, et ceux à éviter.",C2
,"Une crise survient à l'issue d'une période de quelques d'une pendant laquelle la pression - professionnelle, familiale ou existentielle période ne cesse de monter.",C1
,"Après un discours remarqué, mercredi à Milan, lors des la 9e conférence des Nations unies sur le climat, la présidente de la Conférence circumpolaire des Inuits (CCI) enfonce le Milan,",C1
,Bruno Boulianne et la Boulianne Lila plantent des graines de herbes. herbes.,B2
,J'habite à à,A1
,Pierre qui mousse n'amasse pas mousse,C1
,"Des nattes posées sur les tapis permettent posées dormir à même le sol dans les tentes, de ou sans une couverture de laine de mouton.",B2
,"dix doit étudier et écrire pendant quatre heures le matin et il ne peut se doit que vingt minutes au moment de la récréation, à dix heures du matin.",A2
,"du en outre une diarrhée du diable, que j'ai vaincue sans nul médicament, par outre contention mentale et donc musculaire.",C2
,Je t'écris été te dire que en vais partir cet été en Corse avec ma famille.,A2
,Vous reviendrez nous voir quand voir votre votre diplôme.,B1
,"Le système d'indicateurs propose des informations statistiques sur l'état et l'évolution du bien-être dans un large contexte, et qui pourront servir de base à la formation la l'opinion base et aux prises de décisions politiques.",C1
,"Du moment qu'on a qu'on démocratie, on doit écouter qu'on peuple.",B1
,lettre. m'a m'a écrit une lettre.,A1
,A quel A le berger ? de l'aide ?,A2
,"Le jeune Le ne pouvant obtenir sa maitresse, se consumait de douleur pouvant elle lui conseilla de voyager pour l'oublier.",C1
,C'est exactement C'est des meilleurs methodes d'apprentissage methodes langue etrangere.,A2
,"Une plaisanterie plus légère, une conversation plus variée, un mélange particulier de mélancolie et de gaieté, de découragement et d'intérêt, d'enthousiasme variée, d'ironie, étonnèrent de attachèrent Ellénore.",C2
,Les noeuds de ses reins et de noeuds échine son relâchés.,C2
,"Seuls les membres de la société de personnes ont la qualité de contribuables, ainsi le revenu et la fortune nets de la société sont attribués personnes de personnes physiques formant la société.",C1
,Ils faisaient une une fête à chaque Ils,B1
,"Monsieur le baron un un des plus puissants seigneurs le la Westphalie, car son château avait une porte et des fenêtres.",B1
,es femme ma dit que tu es gentille. gentille.,A2
,"continuent cela, des protestataires généraux à descendre dans les rues pour demander le départ des généraux putschistes et la libération des centaines de détenus emprisonnés ces dernières semaines.",C1
,Tu Tu beaucoup beaucoup,A1
,"Ma timidité me d'elle, dès que je habiles d'Ellénore ; je reprenais alors mes plans habiles et mes profondes combinaisons : mais à peine me retrouvais-je auprès d'elle, que je me sentais de nouveau tremblant et troublé.",C2
1767.0,Tu manges beaucoup.,A1
,"Le directeur financier, sans doute moins heureux qu'il l'affichait, a tout abandonné : son travail, son entreprise, sa vie parisienne et financier, cossu cossu",C1
,"Le moteur Wankel est issue moteur à piston rotatif, dans lequel un piston triangulaire convertit l'énergie issue de la combustion un carburant en une énergie mécanique de rotation transmise à l'arbre moteur.",C2
,"enfants enfants sont grands (ceux du premier lit du moins), leurs emprunts remboursés, bien revenus souvent confortables - ils détiennent 60% de la richesse nationale et 50% du revenu net des ménages français - ils sont propriétaires de leur logement dans 8 cas sur 10 et possèdent un autre bien immobilier dans 1 cas sur 3.",C1
,"Si le sang le révèle une anomalie, nous effectuons nous d'abord des analyses de confirmation.",C1
,Elle est très très,B1
,"Pour voyager en Sibérie, à Venise, autour du une essuyer une tempête en Atlantique, ou reconstruire une société sur une île déserte, il suffit que nous ouvrions société livre",C2
950.0,Vous aimez votre travail ?,A1
,"Parfois, le matin, alors qu'elle était absorbé par quelque tâche Parfois, tout occupée à cueillir des champignons ou des framboises, ou à coudre, ou à lire un livre de philosophie qui l'ennuyait, mais il fallait se cultiver pour lui, ou à lire avec honte et intérêt le courrier du coeur ou l'horoscope d'un hebdomadaire féminin, ou s'entendait tout à coup murmurer tendrement deux mots, sans l'avoir voulu, sans avoir pensé à lui.",C2
,"Nous sommes par en otages par des imposteurs, par des maniaques du pré-cuit et de la pris en sachet !",B2
,Les négociateurs que Congrès de Vienne établirent un système international nouveau que l'on appela tout au long établirent XIXe siècle Concert européen.,C2
