id,sentence,difficulty
,"Une fois leur projet leur ils parlent abouti, liberté, d'harmonie, de renaissance.",C1
,"La première modernité que inventé l'universalisme abstrait, qui définissait tout ce que les individus tout en commun.",C1
,Elle des des bons Elle,A1
,Il a déjà inventé une machine à enlever à peau Il bananes !,A2
,"La cinquantaine est un bel âge: on Philippe en profondeur et en bienveillance, constate Philippe un",C1
,Réponds-moi vite Réponds-moi fais ta réservation vite venir.,A2
,"capacités capacités de déduction et de connexion sont certes développées, leur force mécanique est puissante, leur précision certes mais les robots restent des machines au service de l'homme.",C2
,"Le nombre de mal-nourris trente les pays les moins avancés a ainsi doublé au cours cours trente dernières années, passant de 116 à 235 millions.",C1
,nouveau didascalie offre un offre totalement nouveau de l'oeuvre.,C2
,"la se hisse, en effet, au quatrième rang mondial du marché noir, derrière les stupéfiants, la contrefaçon et le trafic d'êtres humains.",C1
,"La tradition nord-américaine veut qu'on se retrouve en famille pour manger une dinde farcie accompagnée d'une purée de pommes de terre, de patates douces, d'une gelée de canneberges tradition une pommes à la citrouille",B2
,"Ma à à très écologique, elle roule à l'énergie solaire",B1
,Ce mémoire concerne l'étude de la l'étude d'oxazolidines Ce a l'espece reactive ylure d'azomethine.,C2
,"L'avantage des galeries, c'est dont sont souvent gratuites contrairement aux musées dont musées est souvent payante.",B2
,Le jour de Pâques est le jour de la Christ jour Christ,B1
,Le gris sera temps,A2
,Que ? Paris Paris ?,A1
,à te téléphone à mon à à Paris,A2
,Mon second second second des études de commerce.,C1
,"Et, pour finir, cet aphorisme redoutable, maître-mot de la pensée de la sa : ""Tout ce qui isole un objet détruit sa réalité redoutable,",C2
,L'individualisme presse souvent mauvaise presse a les discours contemporains.,B2
,"Hé bien, l'origine faut remonter en 1534 pour 1534 trouver l'origine quand le navigateur Jacques Cartier découvre le Québec",C1
,"Sa résistance avait exalté mes mes sensations, toutes mes idées : je revenais des emportements qui l'effrayaient à une soumission, à une tendresse, mes une vénération idolâtre.",C1
,Il ne Il jamais rien dit puisse nous affecter outre mesure dans nos estimes de soi.,C1
,"La société SpaceX conçoit, construit et commercialise les société Falcon 9, les moteurs Merlin qui les propulsent ainsi que le vaisseau cargo Dragon et sa les habitée, le Crew Dragon.",C1
,Il ne pourra en rentrer en boîte de nuit puisqu'il a perdu sa carte d'identité.,A2
,"Si l'esprit consiste à se saisir, dans sa propre opposition à soi, nulle période n'est l'esprit marquée sa son avènement que celle du subjectivisme absolu.",C2
,Mais m'aide pense qu'il m'aide beaucoup.,A2
,"En ans, sitôt effet, chez eux, Vanessa, 14 ans, Raphaël, 16 ans, Marie, 44 ans, et Patrick, 45 ans, branchent les petites boîtes colorées afin de les recharger.",B2
,couple bien a bien fait d'évacuer,A2
,"Elle allait chez les avoués, chez le président, se rappelait l'échéance lui billets, la des retards ; et, à la maison, repassait, cousait, blanchissait, surveillait les ouvriers, soldait les mémoires, tandis que, sans s'inquiéter de rien, Monsieur, continuellement engourdi dans une somnolence boudeuse dont il ne se réveillait que pour lui dire des choses désobligeantes, restait à fumer au coin du feu, en crachant dans les cendres.",C2
,"Aujourd'hui, c'est leur mariage.",A1
,"Nous avons interrogé de Belgique trente couples mixtes, c'est-à-dire composés de deux personnes de nationalités différentes.",B2
,"C'est la commémoration, c'est-à-dire la fête anniversaire, de la fin de la Seconde Guerre fête",B1
,"Ce qu'il aime par qu'il tout, c'est le bricolage.",A2
,"sur répondeur dernier, j'ai voulu laisser un message sur le répondeur de mon frère.",B1
,trouve se trouve supermarché? supermarché?,A1
,"Elle portait une robe marron foncé, qui moulait sa taille, ses hanches, sa gorge, ses bras d'une façon provocante et coquette ; et Duroy éprouvait un étonnement confus, presque une gêne dont il ne saisissait pas bien la cause, du désaccord la cette élégance soignée et raffinée avec l'insouci visible pour raffinée logis qu'elle habitait.",C2
,Tu remplis le pot d'eau et remplis mets des des,A2
,"Ainsi, ils gagnent en efficacité et profite. en profite.",B2
,"La spirale vicieuse, cette mécanique qui entraîne vers dans bas, n'est populaires, dans le discours des milieux populaires, liée à une conjoncture négative.",B2
2397.0,"Après ça, nous étions un peu fatigués",A2
,J'ai engagé la conversation pour briser briser dernières pesant de ces dernières minutes.,B1
,"Et après le film, je l'emmène dîner dîner un l'emmène romantique",A2
,"Au delà du désagrément esthétique, ces qu'ils menacent la moitié des oiseaux marins et au moins 200 espèces de poissons, crustacées et mammifères vivant dans de océans parce qu'ils confondent ces déchets avec de la nourriture.",B2
,Je tombe sur mon dame aimable qui a l'air au courant de tombe affaire.,B1
,"Au fil de retours en successive éclairant la vie passée de l'héroïne, l'écrivaine chronique par touches la disparition successive de plusieurs spécimens.",C1
,à avait toujours quelquefois quelquefois prévenu mes demandes à cet égard.,C1
,Folio à pas à pas,A1
,J'habite à Rouen je je à à Paris,A1
,Il ne peut en rester peut,A2
,"Samedi dernier, Samedi passé dernier, journée à Paris avec mon frère",A2
1187.0,"Si nous avions eu suffisament d'argent, nous aurions pris l'avion pour nous rendre à notre conférence sur les enjeux écologiques du siècle et ainsi participer activement au débat.",B2
,Ce dépassement rétroactif de la Renaissance Renaissance a pour conséquence l'abandon du modèle évolutionniste linéaire tel que l'abandon des Lumières puis le positivisme du XIXe siècle l'avaient formalisé.,C2
,"Certains produits leur devinrent ensuite indispensables, produits particulier ensuite sucre.",C2
,"à qui à vraiment, c'est la façon de favoriser l'accès à la connaissance.",B1
,Je de Je province.,A1
,"Sachez ici qu'impavide est que jument quand l'étalon la pénètre, impavide et, pourtant, nous n'ignorons pas que la verge de l'étalon est digne d'estime lorsqu'elle sort de son lorsqu'elle",C2
,J'ai perdu n'ai temps inutilement: perdu n'ai rien pu faire.,B1
,"Appuyez Appuyez le bouton ""Marche"", en bas à droite machine. la machine.",A2
,! ! fais plaisir !,A1
,de bureau est en face de la machine à café.,A2
,On doit aussi aussi tous aussi exercices,A1
,Ces tanières se fondent dans la fondent pour quasiment quasiment invisibles.,C1
,J'attribuais à son charme cet envers presque magique : j'en aurais joui plus complètement encore sans l'engagement que j'avais plus envers mon amour-propre.,C2
,"La comtesse voulut débarquer au milieu de l'ouragan et des coups de tonnerre ; elle prétendait que, placée sur un rocher isolé au milieu du lac, et grand comme une petite chambre, elle aurait un spectacle singulier ; elle se verrait assiégée de toutes parts par des chambre, furieuses ; mais, en sautant de la barque, elle aurait dans l'eau.",C1
,Carlos Ghosn sera-t-il le Carlos protagoniste de sa folle escapade à ? hors d'atteinte de la justice ?,B2
,Monsieur avez-vous vu monsieur de avez-vous ?,A1
,venus. me fait plaisir que vous que venus.,B1
,"réagir vignerons ont pris des claques, ont été humiliés par les californiens et les chiliens et bien ils ont su réagir !",B2
,L'école L'école des cours de français.,A1
,Tous les au je vais faire au courses au marché.,A1
,"Normalement, c'est moi qui fais ménage cuisine le soir, moi samedi dernier, j'ai fait tout le ménage parce que ma mère était malade.",A2
,Puis il précise : à n'ai jamais cherché à corriger ou à accentuer mon à,B1
,C'est incroyable qu'il ait fait si soeur C'est mariage de ta soeur l'été dernier!,B1
,seconde. seconde.,A1
,"Non, est est Non,",A1
,"Mets ça sur ton pied, ça va ton la douleur.",A2
,La réaction de floculation peut présenter diverses modalités dans peut dosage de l'antitoxine réaction .,C2
3921.0,"Héloïse Dufour, donc je le disais, vous êtes biologiste.",C1
,"Aujourd'hui, j'ai mangé pas mousse au chocolat parce que je ne suis pas à la diète.",A2
,"dans le plat de résistance de ce soir, je n'ai ni de tomates, ni de courgettes dans dans garde-manger.",B1
,"parti est parti pour la montagne l'automne dernier, et comme il n'est pas revenu, je crains que les loups ne l'aient mangé."" Et loups commença à pleurer.",A2
,"Car, en fait, les Français n'ont pas franchement le beau rôle : désagréables, disant non à tout, préférant fumer plutôt que de manger, que leur journée de travail à 10 h 30, ils sont aussi présentés comme étant les rois de l'infidélité, non pratique acceptée de tous, y compris des compagnes ou compagnons trompés.",B2
,"Depuis 2006, Depuis particuliers français peuvent recycler électriques déchets d'équipements électriques et électroniques grâce à la reprise un pour un .",B2
,"Que le vulgaire croie à des comètes peuplent qui traversent chimères. ou à l'existence de monstres antédiluviens qui peuplent l'intérieur du globe, passe encore, mais ni l'astronome, ni le géologue n'admettent de telles chimères.",C2
,Une petite révolution et des et qui seuls. tout seuls.,B1
,j'étais j'étais plus mon tous les garçons tomberaient raide dingues de mon charme envoutant.,B2
,"Pendant quelques mois, je ne remarquai rien mon mon captiver mon attention.",C2
,en voici voici sept points.,A1
3568.0,Eviter d'importer de l'inflation et surtout contrôler le niveau de change du franc suisse par rapport aux grandes devises internationales et notamment face à l'euro et au dollar.,C1
,"En attendant, de petites formations d'initiation à l'algorithmique et au langage informatique ont formateurs réalisées pour les professeurs des écoles les des collèges, les inspecteurs et les formateurs d'IUFM (Institut Universitaire de Formation des Maîtres).",B2
,"Pour Morin, notre surgit de connaissance ""se borne mode prévoir le probable quand surgit sans cesse l'inattendu2"".",C2
,Les appréciations sur le bulletin de Les sont aussi que que les moyennes elles-mêmes.,B2
,"À cette occasion, a été enfin un grand plan vélo destiné à faire décoller enfin ce mode faire transport, notamment grâce à l'indemnité kilométrique : ce dispositif autorise l'employeur à dédommager ses salariés se rendant au travail à vélo (environ 0, 25 euro par kilomètre parcouru).",B2
,beaucoup beaucoup beaucoup,A1
,Figurez-vous un Turc Paul la nuit chez Paul Niquet!,B2
,"des nous écoutions le discours plus attentivement, nous comprendrions par l'objet des revendications établies par ce parti politique de la jeunesse suisse.",B2
,"Je trouve qu'une lecture comme ça aide beaucoup à apprendre à mieux prononcer, à trouve plus de vocabulaire et lecture plus c'est très amusant.",B1
,"Elle les renvoie à leur cinquantaine, dont ils ne veulent pas entendre parler, eux qui se se en pleine maturité, surtout s'ils ont réussi socialement.",C1
1417.0,"Les guerres, l'instabilité politique sont pour l'essentiel à l'origine des famines et des situations de pénurie qui règnent aujourd'hui dans le monde, précisait encore Bertrand Hervieu.",C1
,"Je n'aimais pas tellement vendeuse, vendeuse, mais je devais essayer de vendre mais appareils photo de toutes sortes aux clients.",B1
,"Une fois franchi le seuil de l'entrée, on peut apercevoir, dans un coin, un tas de chaussures sombres, puis, apercevoir, un arc-en-ciel, on rangée de téléphones portables.",B2
,Le robot a réussi à lancer un si un dernière minute même si on ne sait pas encore s'il a pu ramener un échantillon de la surface de la comète.,B1
,"Il sinon savait rien, sinon qu'elle se rassemblait vers Il",B2
